Player,RUSHING_ATT,RUSHING_YDS,RUSHING_TDS,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TDS,MISC_FL,FPTS,Team,Week,Year,Position
Dameon Pierce,1.3,5.4,0.0,0.5,3.5,0.0,0.0,1.6,HOU,15,2024,rb
Dare Ogunbowale,0.3,1.6,0.0,0.8,6.0,0.0,0.0,1.6,HOU,15,2024,rb
Michael Burton,0.5,2.0,0.0,0.5,3.0,0.0,0.0,1.2,DEN,15,2024,rb
Pierre Strong Jr.,0.1,1.5,0.0,0.4,3.0,0.0,0.0,1.0,CLE,15,2024,rb
Trey Sermon,0.5,3.8,0.0,0.2,1.4,0.0,0.0,0.8,PIT,15,2024,rb
Alec Ingold,0.2,0.7,0.0,0.3,2.3,0.0,0.0,0.7,MIA,15,2024,rb
Eric Gray,0.1,1.2,0.0,0.2,1.8,0.0,0.0,0.7,NYG,15,2024,rb
Ke'Shawn Vaughn,0.5,2.2,0.0,0.2,1.2,0.0,0.0,0.6,SF,15,2024,rb
Ty Chandler,0.6,2.8,0.0,0.1,0.9,0.0,0.0,0.6,MIN,15,2024,rb
C.J. Ham,0.1,0.6,0.0,0.3,2.0,0.0,0.0,0.6,MIN,15,2024,rb
Carson Steele,0.0,1.7,0.0,0.2,1.2,0.0,0.0,0.6,KC,15,2024,rb
Tyler Goodson,0.1,1.2,0.0,0.1,1.1,0.0,0.0,0.5,IND,15,2024,rb
Hassan Haskins,0.5,2.2,0.0,0.1,0.5,0.0,0.0,0.5,LAC,15,2024,rb
Craig Reynolds,0.0,0.7,0.0,0.2,1.5,0.0,0.0,0.4,DET,15,2024,rb
George Holani,0.3,1.1,0.0,0.1,0.9,0.0,0.0,0.4,SEA,15,2024,rb
Patrick Ricard,0.1,0.4,0.0,0.1,1.1,0.0,0.0,0.4,BAL,15,2024,rb
DeeJay Dallas,0.0,1.3,0.0,0.1,1.0,0.0,0.0,0.4,ARI,15,2024,rb
Velus Jones Jr.,0.1,0.6,0.0,0.1,0.8,0.0,0.0,0.3,NO,15,2024,rb
Sione Vaki,0.0,0.7,0.0,0.1,0.9,0.0,0.0,0.3,DET,15,2024,rb
Dylan Laube,0.0,0.6,0.0,0.1,0.9,0.0,0.0,0.3,LV,15,2024,rb
Will Shipley,0.1,0.7,0.0,0.1,0.6,0.0,0.0,0.2,PHI,15,2024,rb
Keilan Robinson,0.0,1.0,0.0,0.1,0.5,0.0,0.0,0.2,PHI,15,2024,rb
Jase McClellan,0.1,0.3,0.0,0.1,0.4,0.0,0.0,0.2,TB,15,2024,rb
Julius Chestnut,0.1,0.3,0.0,0.1,0.4,0.0,0.0,0.2,TEN,15,2024,rb
Rasheen Ali,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.1,BAL,15,2024,rb
Ronnie Rivers,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.1,LAR,15,2024,rb
Christian McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,15,2024,rb
Kenneth Walker III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,15,2024,rb
J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,15,2024,rb
Clyde Edwards-Helaire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,15,2024,rb
Austin Ekeler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,15,2024,rb
Jonathon Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,15,2024,rb
Zamir White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,15,2024,rb
Jordan Mason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,15,2024,rb
Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,15,2024,rb
Miles Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,15,2024,rb
Emari Demercado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,15,2024,rb
Deuce Vaughn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,15,2024,rb
Scott Matlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,15,2024,rb
D'Ernest Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,15,2024,rb
Blake Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,15,2024,rb
Raheem Blackshear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,15,2024,rb
Myles Gaskin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,15,2024,rb
Avery Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,15,2024,rb
Trayveon Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,15,2024,rb
Jeff Wilson Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,15,2024,rb
Nyheim Miller-Hines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,15,2024,rb
A.J. Dillon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,15,2024,rb
Darrynton Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,15,2024,rb
Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,15,2024,rb
Gary Brightwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,15,2024,rb
Elijah Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,15,2024,rb
Tyler Badie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,15,2024,rb
Jordan Mims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,15,2024,rb
Owen Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,15,2024,rb
Cody Schrader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,15,2024,rb
British Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,15,2024,rb
Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,15,2024,rb
J.J. Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,15,2024,rb
Andrew Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,15,2024,rb
Salvon Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,15,2024,rb
Jonathan Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,15,2024,rb
Kene Nwangwu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,15,2024,rb
Demetric Felton Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,15,2024,rb
Jermar Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,15,2024,rb
Michael Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,15,2024,rb
Jaret Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,15,2024,rb
Brittain Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,15,2024,rb
Zonovan Knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,15,2024,rb
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,15,2024,rb
Deon Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,15,2024,rb
Malik Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,15,2024,rb
Evan Hull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,15,2024,rb
Jawhar Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,15,2024,rb
Kendall Milton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,15,2024,rb
Terrell Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,15,2024,rb
Frank Gore Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,15,2024,rb
Aaron Shampklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,15,2024,rb
Jashaun Corbin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,15,2024,rb
MarShawn Lloyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,15,2024,rb
Jacob Saylors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,15,2024,rb
Dante Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,15,2024,rb
Israel Abanikanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,15,2024,rb
Chris Collier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,15,2024,rb
Deneric Prince,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,15,2024,rb
Elijah Dotson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,15,2024,rb
Keaton Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,15,2024,rb
Lew Nichols III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,15,2024,rb
Jahmyr Gibbs,17.0,90.4,0.8,3.7,30.3,0.2,0.1,21.7,DET,16,2024,rb
Josh Jacobs,22.2,97.2,0.9,2.6,21.1,0.1,0.1,20.2,GB,16,2024,rb
Bijan Robinson,19.9,89.5,0.7,3.5,27.0,0.1,0.1,19.9,ATL,16,2024,rb
Chase Brown,18.5,80.5,0.6,4.0,28.0,0.2,0.1,19.2,CIN,16,2024,rb
James Conner,18.6,83.4,0.7,3.4,24.0,0.1,0.1,18.8,ARI,16,2024,rb
Saquon Barkley,18.7,95.4,0.7,2.4,18.4,0.1,0.1,18.6,PHI,16,2024,rb
De'Von Achane,13.5,59.4,0.4,4.9,34.9,0.2,0.1,18.1,MIA,16,2024,rb
Joe Mixon,18.4,74.5,0.6,3.2,24.0,0.1,0.1,17.5,HOU,16,2024,rb
Derrick Henry,19.1,91.4,0.9,1.0,8.7,0.0,0.1,16.3,BAL,16,2024,rb
Kyren Williams,20.8,83.0,0.8,1.6,11.7,0.1,0.1,15.8,LAR,16,2024,rb
James Cook,14.7,69.8,0.6,2.2,17.2,0.1,0.1,15.3,BUF,16,2024,rb
Chuba Hubbard,17.6,72.2,0.5,2.6,17.3,0.1,0.1,15.1,CAR,16,2024,rb
Breece Hall,13.4,60.1,0.4,3.2,25.2,0.1,0.1,14.6,NYJ,16,2024,rb
Aaron Jones Sr.,14.7,67.0,0.4,2.9,21.1,0.1,0.1,14.5,MIN,16,2024,rb
Kenneth Walker III,15.0,59.6,0.5,3.0,21.6,0.1,0.1,14.4,SEA,16,2024,rb
Jonathan Taylor,20.7,86.0,0.6,1.3,10.6,0.0,0.1,14.4,IND,16,2024,rb
Bucky Irving,13.7,64.9,0.5,2.4,19.2,0.1,0.1,14.1,TB,16,2024,rb
Rico Dowdle,17.1,73.4,0.4,2.1,14.4,0.1,0.1,13.5,CAR,16,2024,rb
Tony Pollard,16.5,68.3,0.4,2.3,15.7,0.1,0.1,13.3,TEN,16,2024,rb
D'Andre Swift,15.1,61.9,0.4,2.2,17.4,0.1,0.1,12.9,CHI,16,2024,rb
Tyrone Tracy Jr.,13.9,57.6,0.3,2.7,19.8,0.1,0.1,12.9,NYG,16,2024,rb
Jerome Ford,14.7,61.2,0.4,2.4,16.1,0.1,0.1,12.5,CLE,16,2024,rb
Brian Robinson Jr.,15.3,61.6,0.5,1.9,13.4,0.0,0.1,12.4,WAS,16,2024,rb
Kendre Miller,15.0,59.5,0.3,2.5,17.6,0.1,0.1,12.2,NO,16,2024,rb
Rhamondre Stevenson,13.9,56.4,0.3,2.4,17.0,0.1,0.1,12.1,NE,16,2024,rb
Patrick Taylor Jr.,13.6,55.9,0.4,2.1,16.6,0.1,0.1,12.0,SF,16,2024,rb
Najee Harris,13.8,54.9,0.4,2.3,16.3,0.1,0.1,11.9,LAC,16,2024,rb
Travis Etienne Jr.,12.1,48.1,0.3,2.8,19.6,0.1,0.1,11.7,JAC,16,2024,rb
Rachaad White,10.9,41.4,0.3,2.9,22.3,0.1,0.1,11.6,TB,16,2024,rb
Alexander Mattison,15.0,53.7,0.3,2.1,15.6,0.1,0.1,11.3,MIA,16,2024,rb
Isiah Pacheco,12.1,53.0,0.4,1.9,13.1,0.1,0.1,11.0,KC,16,2024,rb
Javonte Williams,10.3,40.0,0.2,2.7,16.8,0.1,0.0,10.1,DAL,16,2024,rb
Jaylen Warren,7.3,31.6,0.2,2.7,21.2,0.1,0.1,9.6,PIT,16,2024,rb
Tyjae Spears,8.1,32.1,0.2,2.4,18.3,0.1,0.0,9.0,TEN,16,2024,rb
Ameer Abdullah,5.1,21.3,0.1,2.7,20.9,0.2,0.0,8.3,SF,16,2024,rb
Tank Bigsby,9.8,42.4,0.3,1.2,8.2,0.0,0.1,8.1,JAC,16,2024,rb
Zach Charbonnet,6.2,23.6,0.2,2.1,14.0,0.1,0.0,7.2,SEA,16,2024,rb
Justice Hill,3.1,12.4,0.1,2.5,20.3,0.1,0.0,7.1,BAL,16,2024,rb
Kimani Vidal,6.9,28.3,0.2,1.6,11.4,0.0,0.1,7.0,LAC,16,2024,rb
Kareem Hunt,8.7,34.0,0.3,0.9,6.1,0.0,0.1,6.6,KC,16,2024,rb
Devin Singletary,7.6,27.1,0.2,1.3,9.0,0.0,0.0,6.0,NYG,16,2024,rb
Raheem Mostert,5.4,22.9,0.2,1.5,9.8,0.0,0.0,6.0,LV,16,2024,rb
Audric Estime,8.4,34.7,0.2,0.7,4.6,0.0,0.0,5.9,DEN,16,2024,rb
Tyler Allgeier,8.0,34.5,0.2,0.5,3.3,0.0,0.0,5.6,ATL,16,2024,rb
Antonio Gibson,6.7,23.8,0.1,1.3,10.5,0.0,0.0,5.6,NE,16,2024,rb
Kenneth Gainwell,5.0,20.8,0.1,1.2,8.9,0.1,0.0,5.2,PIT,16,2024,rb
Ray Davis,6.0,22.3,0.2,0.8,6.4,0.0,0.0,5.1,BUF,16,2024,rb
Craig Reynolds,5.8,25.9,0.2,0.6,4.8,0.0,0.0,4.9,DET,16,2024,rb
Ty Johnson,2.3,8.7,0.0,1.7,14.1,0.1,0.0,4.8,BUF,16,2024,rb
Cam Akers,6.7,25.8,0.2,0.7,4.9,0.0,0.0,4.8,NO,16,2024,rb
Braelon Allen,4.7,20.1,0.1,0.9,6.9,0.1,0.1,4.6,NYJ,16,2024,rb
DeeJay Dallas,6.0,24.9,0.2,0.7,4.6,0.0,0.0,4.6,ARI,16,2024,rb
Roschon Johnson,4.1,16.2,0.2,1.1,7.9,0.0,0.0,4.6,CHI,16,2024,rb
Blake Corum,5.0,22.1,0.2,0.6,4.4,0.0,0.0,4.4,LAR,16,2024,rb
Pierre Strong Jr.,4.1,16.7,0.1,0.9,6.6,0.0,0.0,4.1,CLE,16,2024,rb
Jeremy McNichols,3.3,13.5,0.1,1.1,9.0,0.0,0.0,4.0,WAS,16,2024,rb
Isaiah Davis,3.1,11.2,0.1,1.2,8.7,0.0,0.0,3.7,NYJ,16,2024,rb
Ke'Shawn Vaughn,4.9,20.1,0.1,0.4,2.9,0.0,0.0,3.6,SF,16,2024,rb
Samaje Perine,0.7,3.6,0.0,1.4,10.9,0.1,0.0,3.3,CIN,16,2024,rb
Chris Brooks,1.6,11.8,0.1,0.7,5.2,0.0,0.0,3.2,GB,16,2024,rb
Raheem Blackshear,3.9,11.3,0.1,0.9,6.6,0.0,0.0,3.1,CAR,16,2024,rb
Kyle Juszczyk,0.3,1.4,0.0,1.4,11.2,0.1,0.0,3.1,SF,16,2024,rb
Israel Abanikanda,3.1,15.1,0.1,0.4,2.7,0.0,0.0,2.8,GB,16,2024,rb
Emanuel Wilson,3.1,14.7,0.1,0.3,2.3,0.0,0.0,2.7,GB,16,2024,rb
Khalil Herbert,2.3,10.8,0.1,0.5,3.3,0.0,0.0,2.5,IND,16,2024,rb
Dare Ogunbowale,1.2,4.0,0.0,1.0,7.4,0.0,0.0,2.4,HOU,16,2024,rb
Chris Rodriguez Jr.,2.7,12.3,0.1,0.3,2.5,0.0,0.0,2.4,WAS,16,2024,rb
Sione Vaki,3.5,10.8,0.1,0.4,2.9,0.0,0.0,2.3,DET,16,2024,rb
Sean Tucker,2.1,10.2,0.1,0.4,3.2,0.0,0.0,2.2,TB,16,2024,rb
Jaylen Wright,2.0,8.8,0.1,0.3,2.3,0.0,0.0,1.8,MIA,16,2024,rb
Hunter Luepke,0.6,2.6,0.0,0.7,4.7,0.0,0.0,1.6,DAL,16,2024,rb
Mike Boone,1.9,8.5,0.1,0.2,1.2,0.0,0.0,1.5,MIA,16,2024,rb
Trey Sermon,0.8,4.4,0.0,0.4,3.3,0.0,0.0,1.5,PIT,16,2024,rb
Emari Demercado,0.6,2.7,0.0,0.5,3.0,0.0,0.0,1.3,ARI,16,2024,rb
Michael Burton,0.5,2.0,0.0,0.5,3.2,0.0,0.0,1.2,DEN,16,2024,rb
Jordan Mims,1.5,4.2,0.0,0.4,2.5,0.0,0.0,1.2,TEN,16,2024,rb
Dylan Laube,1.3,4.9,0.0,0.3,2.1,0.0,0.0,1.2,LV,16,2024,rb
Dameon Pierce,0.5,3.1,0.0,0.4,2.9,0.0,0.0,1.2,HOU,16,2024,rb
Tyler Goodson,0.7,3.0,0.0,0.3,2.3,0.0,0.0,1.1,IND,16,2024,rb
C.J. Ham,0.1,0.6,0.0,0.3,2.3,0.0,0.0,0.7,MIN,16,2024,rb
Eric Gray,0.1,1.3,0.0,0.2,1.8,0.0,0.0,0.7,NYG,16,2024,rb
Tucker Fisk,0.3,1.2,0.0,0.2,1.4,0.0,0.0,0.6,LAC,16,2024,rb
Carson Steele,0.0,1.8,0.0,0.2,1.3,0.0,0.0,0.6,KC,16,2024,rb
D'Ernest Johnson,0.0,1.6,0.0,0.2,1.6,0.0,0.0,0.5,BAL,16,2024,rb
Ty Chandler,0.4,2.3,0.0,0.1,0.9,0.0,0.0,0.5,MIN,16,2024,rb
Alec Ingold,0.2,0.7,0.0,0.2,1.4,0.0,0.0,0.5,MIA,16,2024,rb
Patrick Ricard,0.1,0.4,0.0,0.1,1.1,0.0,0.0,0.4,BAL,16,2024,rb
Rasheen Ali,0.4,1.3,0.0,0.1,0.5,0.0,0.0,0.3,BAL,16,2024,rb
Jeff Wilson Jr.,0.1,0.9,0.0,0.1,0.5,0.0,0.0,0.3,SF,16,2024,rb
Hassan Haskins,0.0,1.3,0.0,0.1,0.4,0.0,0.0,0.2,LAC,16,2024,rb
Keilan Robinson,0.0,1.0,0.0,0.1,0.5,0.0,0.0,0.2,PHI,16,2024,rb
Will Shipley,0.0,0.7,0.0,0.1,0.6,0.0,0.0,0.2,PHI,16,2024,rb
George Holani,0.1,0.3,0.0,0.1,0.4,0.0,0.0,0.1,SEA,16,2024,rb
Ronnie Rivers,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.1,LAR,16,2024,rb
Alvin Kamara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,16,2024,rb
Christian McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,16,2024,rb
J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,16,2024,rb
David Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,16,2024,rb
Clyde Edwards-Helaire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,16,2024,rb
Nick Chubb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,16,2024,rb
Austin Ekeler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,16,2024,rb
Jonathon Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,16,2024,rb
Zamir White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,16,2024,rb
Jordan Mason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,16,2024,rb
Jaleel McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,16,2024,rb
Miles Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,16,2024,rb
Trey Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,16,2024,rb
Deuce Vaughn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,16,2024,rb
JaMycal Hasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,16,2024,rb
Scott Matlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,16,2024,rb
Isaac Guerendo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,16,2024,rb
Blake Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,16,2024,rb
Myles Gaskin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,16,2024,rb
Avery Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,16,2024,rb
Trayveon Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,16,2024,rb
Travis Homer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,16,2024,rb
Nyheim Miller-Hines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,16,2024,rb
A.J. Dillon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,16,2024,rb
Darrynton Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,16,2024,rb
Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,16,2024,rb
Gary Brightwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,16,2024,rb
Elijah Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,16,2024,rb
Tyler Badie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,16,2024,rb
Velus Jones Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,16,2024,rb
Owen Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,16,2024,rb
Cody Schrader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,16,2024,rb
British Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,16,2024,rb
Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,16,2024,rb
J.J. Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,16,2024,rb
Andrew Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,16,2024,rb
Salvon Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,16,2024,rb
Jonathan Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,16,2024,rb
Kene Nwangwu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,16,2024,rb
Demetric Felton Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,16,2024,rb
Jermar Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,16,2024,rb
Michael Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,16,2024,rb
Jaret Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,16,2024,rb
Brittain Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,16,2024,rb
Julius Chestnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,16,2024,rb
Zonovan Knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,16,2024,rb
Keaontay Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,16,2024,rb
Deon Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,16,2024,rb
Malik Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,16,2024,rb
Evan Hull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,16,2024,rb
Dante Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,16,2024,rb
Kendall Milton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,16,2024,rb
Terrell Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,16,2024,rb
Frank Gore Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,16,2024,rb
Sincere McCormick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,16,2024,rb
Aaron Shampklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,16,2024,rb
Jashaun Corbin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,16,2024,rb
MarShawn Lloyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,16,2024,rb
Jacob Saylors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,16,2024,rb
Lew Nichols III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,16,2024,rb
Jawhar Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,16,2024,rb
Jase McClellan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,16,2024,rb
Chris Collier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,16,2024,rb
Deneric Prince,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,16,2024,rb
Elijah Dotson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,16,2024,rb
Keaton Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,16,2024,rb
Jahmyr Gibbs,18.1,93.1,0.8,3.7,29.0,0.2,0.1,21.8,DET,17,2024,rb
Saquon Barkley,23.1,112.3,0.8,2.4,17.5,0.1,0.1,20.5,PHI,17,2024,rb
Josh Jacobs,20.4,83.5,0.8,3.1,24.3,0.1,0.1,19.0,GB,17,2024,rb
Bijan Robinson,18.0,83.4,0.6,3.2,24.0,0.1,0.1,18.1,ATL,17,2024,rb
Chase Brown,17.1,73.0,0.5,3.9,27.3,0.2,0.1,17.9,CIN,17,2024,rb
Kyren Williams,21.7,93.7,0.9,1.7,11.8,0.1,0.1,17.4,LAR,17,2024,rb
De'Von Achane,16.8,72.5,0.4,4.1,30.3,0.1,0.1,17.4,MIA,17,2024,rb
Jonathan Taylor,21.9,98.5,0.7,1.7,13.6,0.1,0.1,17.2,IND,17,2024,rb
Zach Charbonnet,17.2,73.4,0.6,3.3,24.5,0.1,0.1,17.0,SEA,17,2024,rb
Derrick Henry,19.8,96.0,0.8,1.2,10.8,0.1,0.1,16.9,BAL,17,2024,rb
Joe Mixon,17.1,69.3,0.5,3.3,25.7,0.1,0.1,16.7,HOU,17,2024,rb
James Conner,16.4,70.7,0.5,3.1,23.1,0.1,0.1,16.1,ARI,17,2024,rb
Bucky Irving,15.3,73.8,0.6,2.6,19.6,0.1,0.1,15.8,TB,17,2024,rb
Aaron Jones Sr.,15.4,69.4,0.4,3.0,22.9,0.1,0.1,15.3,MIN,17,2024,rb
Breece Hall,14.1,60.4,0.4,3.7,28.1,0.1,0.1,15.2,NYJ,17,2024,rb
