Player,RECEIVING_REC_proj,RECEIVING_YDS_proj,RECEIVING_TDS,RUSHING_ATT_proj,RUSHING_YDS_proj,RUSHING_TDS,MISC_FL_proj,FPTS_proj,Team_proj,Week,Year,Position_proj,Unnamed: 0_level_0_Rank,RECEIVING_REC_actual,RECEIVING_TGT,RECEIVING_YDS_actual,RECEIVING_Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT_actual,RUSHING_YDS_actual,RUSHING_TD,MISC_FL_actual,MISC_G,FPTS_actual,MISC_FPTS/G,MISC_ROST,Team_actual,Position_actual
Tom Kennedy,0.6,7.2,0.0,0.0,0.0,0.0,0.0,1.4,DET,14,2021,WR,94.0,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.1%,DET,WR
Scotty Miller,0.5,6.0,0.0,0.0,0.0,0.0,0.0,1.1,PIT,14,2021,WR,,,,,,,,,,,,,,,,,,
Malik Taylor,0.3,4.2,0.0,0.0,0.2,0.0,0.0,0.8,DET,14,2021,WR,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,DET,WR
James Proche II,0.2,3.1,0.0,0.0,0.1,0.0,0.0,0.6,TEN,14,2021,WR,,,,,,,,,,,,,,,,,,
Tylan Wallace,0.2,2.8,0.0,0.0,0.1,0.0,0.0,0.5,BAL,14,2021,WR,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,BAL,WR
Trenton Irwin,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.4,JAC,14,2021,WR,,,,,,,,,,,,,,,,,,
Cooper Kupp,8.9,112.7,0.7,0.0,0.1,0.0,0.0,24.4,SEA,15,2021,WR,1.0,9.0,13.0,136.0,15.1,42.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,34.7,34.7,83.1%,SEA,WR
Davante Adams,7.8,105.2,0.7,0.0,0.0,0.0,0.0,22.7,LAR,15,2021,WR,15.0,6.0,7.0,44.0,7.3,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.4,16.4,96.5%,LAR,WR
Justin Jefferson,6.9,104.4,0.8,0.4,2.0,0.0,0.0,22.0,MIN,15,2021,WR,16.0,4.0,10.0,47.0,11.8,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.7,14.7,99.5%,MIN,WR
Deebo Samuel Sr.,4.0,59.4,0.4,6.4,36.1,0.5,0.1,18.3,WAS,15,2021,WR,11.0,4.0,5.0,60.0,15.0,30.0,2.0,0.0,6.0,29.0,1.0,0.0,1.0,18.9,18.9,83.6%,WAS,WR
Tyreek Hill,6.3,76.1,0.6,0.8,4.9,0.0,0.0,17.9,MIA,15,2021,WR,2.0,12.0,13.0,148.0,12.3,40.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,32.8,32.8,98.3%,MIA,WR
Diontae Johnson,6.6,81.8,0.5,0.4,2.4,0.0,0.1,17.8,CLE,15,2021,WR,32.0,5.0,5.0,38.0,7.6,16.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,9.8,9.8,7.7%,CLE,WR
Hunter Renfrow,6.9,76.6,0.4,0.1,0.8,0.0,0.1,17.2,CAR,15,2021,WR,58.0,3.0,5.0,32.0,10.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,1.9%,CAR,WR
Keenan Allen,6.7,74.0,0.4,0.0,0.1,0.0,0.1,16.6,LAC,15,2021,WR,10.0,6.0,10.0,78.0,13.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19.8,19.8,39.0%,LAC,WR
Stefon Diggs,5.8,72.8,0.5,0.0,0.2,0.0,0.0,16.2,NE,15,2021,WR,18.0,4.0,7.0,35.0,8.8,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,83.8%,NE,WR
Mike Evans,4.9,73.3,0.6,0.0,0.2,0.0,0.0,15.7,TB,15,2021,WR,92.0,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,97.6%,TB,WR
CeeDee Lamb,5.3,68.4,0.4,0.7,4.3,0.0,0.0,15.3,DAL,15,2021,WR,27.0,6.0,9.0,50.0,8.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,99.4%,DAL,WR
Ja'Marr Chase,4.6,70.7,0.5,0.6,3.0,0.0,0.0,14.7,CIN,15,2021,WR,108.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,99.6%,CIN,WR
DK Metcalf,5.1,68.2,0.5,0.0,0.2,0.0,0.0,14.7,PIT,15,2021,WR,26.0,6.0,12.0,52.0,8.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.2,11.2,96.0%,PIT,WR
Tee Higgins,5.0,70.6,0.4,0.0,0.1,0.0,0.0,14.3,CIN,15,2021,WR,70.0,2.0,3.0,23.0,11.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,98.3%,CIN,WR
Chris Godwin,5.3,59.4,0.4,0.4,1.6,0.0,0.1,13.9,TB,15,2021,WR,28.0,6.0,7.0,49.0,8.2,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9,10.9,83.2%,TB,WR
Brandin Cooks,5.3,64.0,0.3,0.3,2.0,0.0,0.0,13.7,NO,15,2021,WR,3.0,7.0,10.0,102.0,14.6,43.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,29.2,29.2,4.8%,NO,WR
Brandon Aiyuk,4.5,58.7,0.5,0.5,3.0,0.0,0.0,13.4,SF,15,2021,WR,67.0,1.0,2.0,36.0,36.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,4.6,55.5%,SF,WR
Terry McLaurin,5.0,63.9,0.3,0.0,0.3,0.0,0.0,13.3,WAS,15,2021,WR,53.0,2.0,4.0,51.0,25.5,46.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,96.8%,WAS,WR
Marquise Brown,5.0,61.4,0.3,0.0,0.2,0.0,0.0,13.2,KC,15,2021,WR,17.0,10.0,14.0,43.0,4.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.3,14.3,35.7%,KC,WR
DJ Moore,5.0,63.5,0.3,0.5,2.6,0.0,0.0,13.2,CHI,15,2021,WR,20.0,6.0,11.0,48.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.8,12.8,93.8%,CHI,WR
Michael Pittman Jr.,4.6,59.5,0.3,0.4,2.5,0.0,0.0,12.8,IND,15,2021,WR,102.0,1.0,5.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,65.1%,IND,WR
Christian Kirk,4.2,60.3,0.4,0.1,0.5,0.0,0.0,12.5,HOU,15,2021,WR,5.0,9.0,12.0,94.0,10.4,26.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,24.4,24.4,30.0%,HOU,WR
Van Jefferson,4.0,57.0,0.4,0.0,0.6,0.0,0.0,12.0,TEN,15,2021,WR,61.0,2.0,2.0,23.0,11.5,18.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,5.3,5.3,1.1%,TEN,WR
Darnell Mooney,4.0,57.4,0.3,0.1,1.1,0.0,0.0,11.9,ATL,15,2021,WR,24.0,5.0,7.0,63.0,12.6,27.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,11.6,11.6,58.3%,ATL,WR
Amon-Ra St. Brown,5.2,51.5,0.2,0.0,0.3,0.0,0.0,11.8,DET,15,2021,WR,6.0,8.0,11.0,90.0,11.3,37.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,23.5,23.5,99.6%,DET,WR
Russell Gage Jr.,4.9,53.4,0.3,0.0,0.2,0.0,0.0,11.7,SF,15,2021,WR,7.0,8.0,12.0,91.0,11.4,21.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.1,23.1,0.0%,SF,WR
Michael Gallup,4.1,53.9,0.3,0.0,0.0,0.0,0.0,11.4,WAS,15,2021,WR,59.0,3.0,5.0,32.0,10.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,0.6%,WAS,WR
Sterling Shepard,4.7,51.5,0.2,0.2,1.4,0.0,0.0,11.2,TB,15,2021,WR,79.0,2.0,6.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,1.0%,TB,WR
DeVonta Smith,3.8,52.6,0.4,0.0,0.0,0.0,0.0,11.1,PHI,15,2021,WR,55.0,3.0,5.0,40.0,13.3,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,93.3%,PHI,WR
Jerry Jeudy,4.0,54.2,0.2,0.2,0.6,0.0,0.0,10.9,CLE,15,2021,WR,125.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.5%,CLE,WR
Donovan Peoples-Jones,3.5,57.0,0.3,0.0,0.0,0.0,0.0,10.9,NO,15,2021,WR,40.0,4.0,8.0,48.0,12.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,0.0%,NO,WR
K.J. Osborn,3.8,49.6,0.4,0.0,0.3,0.0,0.0,10.9,WAS,15,2021,WR,64.0,3.0,3.0,21.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,5.1,1.4%,WAS,WR
Jakobi Meyers,4.2,48.1,0.2,0.0,0.1,0.0,0.0,10.4,LV,15,2021,WR,25.0,6.0,12.0,44.0,7.3,10.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,11.3,11.3,82.3%,LV,WR
Rondale Moore,4.0,41.0,0.2,1.1,7.1,0.0,0.1,10.4,MIN,15,2021,WR,73.0,3.0,3.0,9.0,3.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.7%,MIN,WR
Laviska Shenault Jr.,4.0,43.2,0.2,1.0,5.4,0.1,0.0,10.3,BUF,15,2021,WR,39.0,4.0,7.0,39.0,9.8,11.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,8.9,8.9,0.1%,BUF,WR
Marquez Valdes-Scantling,3.1,50.9,0.3,0.0,0.2,0.0,0.0,10.0,SEA,15,2021,WR,8.0,5.0,7.0,98.0,19.6,31.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,20.8,20.8,3.7%,SEA,WR
Josh Reynolds,3.7,47.7,0.2,0.0,0.1,0.0,0.0,9.8,NYJ,15,2021,WR,12.0,6.0,6.0,68.0,11.3,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.8,18.8,2.6%,NYJ,WR
Rashod Bateman,3.7,47.7,0.2,0.0,0.2,0.0,0.0,9.6,BAL,15,2021,WR,107.0,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,31.7%,BAL,WR
Allen Lazard,3.1,41.3,0.3,0.0,0.4,0.0,0.0,9.1,NYJ,15,2021,WR,66.0,2.0,4.0,23.0,11.5,17.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,4.8,4.8,2.6%,NYJ,WR
Kendrick Bourne,3.0,41.0,0.3,0.3,2.7,0.0,0.0,9.0,NE,15,2021,WR,34.0,3.0,3.0,44.0,14.7,20.0,1.0,0.0,2.0,19.0,0.0,0.0,1.0,9.3,9.3,1.4%,NE,WR
Braxton Berrios,3.6,40.6,0.2,0.1,0.4,0.0,0.0,8.8,HOU,15,2021,WR,30.0,1.0,1.0,26.0,26.0,4.0,1.0,0.0,2.0,10.0,1.0,0.0,1.0,10.6,10.6,0.6%,HOU,WR
Tim Patrick,3.1,41.7,0.2,0.0,0.0,0.0,0.0,8.6,DET,15,2021,WR,19.0,3.0,5.0,42.0,14.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.2,13.2,1.8%,DET,WR
Robbie Chosen,3.4,36.8,0.2,0.0,0.2,0.0,0.0,8.3,SF,15,2021,WR,35.0,3.0,8.0,29.0,9.7,13.0,0.0,0.0,2.0,33.0,0.0,0.0,1.0,9.2,9.2,0.0%,SF,WR
Courtland Sutton,2.9,40.9,0.2,0.0,0.1,0.0,0.0,8.2,DEN,15,2021,WR,85.0,2.0,7.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,92.0%,DEN,WR
Nick Westbrook-Ikhine,2.7,34.6,0.3,0.0,0.1,0.0,0.0,7.7,MIA,15,2021,WR,51.0,4.0,7.0,32.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,7.2,2.9%,MIA,WR
Darius Slayton,2.6,37.9,0.2,0.0,-0.1,0.0,0.0,7.5,NYG,15,2021,WR,69.0,2.0,3.0,23.0,11.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,7.2%,NYG,WR
Marquez Callaway,2.6,34.8,0.2,0.0,0.0,0.0,0.0,7.4,LV,15,2021,WR,13.0,6.0,9.0,112.0,18.7,40.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.2,17.2,0.0%,LV,WR
Laquon Treadwell,2.7,36.7,0.2,0.0,0.0,0.0,0.0,7.3,IND,15,2021,WR,23.0,6.0,9.0,57.0,9.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.7,11.7,0.0%,IND,WR
DeAndre Carter,2.8,33.6,0.2,0.3,1.9,0.0,0.0,7.3,CLE,15,2021,WR,68.0,2.0,3.0,12.0,6.0,7.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,4.4,4.4,0.0%,CLE,WR
Kalif Raymond,2.8,34.1,0.2,0.1,0.3,0.0,0.0,7.2,DET,15,2021,WR,72.0,2.0,3.0,20.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.9%,DET,WR
Nico Collins,2.8,34.7,0.1,0.0,0.1,0.0,0.0,7.1,HOU,15,2021,WR,80.0,2.0,4.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,99.5%,HOU,WR
Zay Jones,2.7,32.0,0.2,0.1,0.4,0.0,0.0,6.9,ARI,15,2021,WR,21.0,6.0,9.0,67.0,11.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.7,12.7,1.0%,ARI,WR
Mecole Hardman Jr.,2.4,29.3,0.2,0.4,3.2,0.0,0.0,6.8,GB,15,2021,WR,86.0,2.0,4.0,11.0,5.5,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.1,3.1,0.6%,GB,WR
Quez Watkins,2.3,32.1,0.2,0.1,0.1,0.0,0.0,6.5,ARI,15,2021,WR,82.0,2.0,2.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,0.0%,ARI,WR
Tyler Johnson,2.4,29.5,0.2,0.0,0.0,0.0,0.0,6.4,NYJ,15,2021,WR,45.0,4.0,7.0,41.0,10.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.1,8.1,1.1%,NYJ,WR
Zach Pascal,2.3,27.4,0.2,0.1,1.0,0.0,0.0,6.2,NYG,15,2021,WR,83.0,1.0,2.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,0.0%,NYG,WR
Ray-Ray McCloud III,2.5,24.8,0.1,0.1,1.2,0.0,0.0,5.8,ATL,15,2021,WR,109.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8%,ATL,WR
Dee Eskridge,2.0,24.2,0.1,0.4,2.1,0.0,0.0,5.5,MIA,15,2021,WR,113.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,MIA,WR
Mack Hollins,1.8,23.2,0.2,0.0,0.0,0.0,0.0,5.5,NE,15,2021,WR,144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7%,NE,WR
Devin Duvernay,2.1,22.8,0.1,0.5,3.0,0.0,0.0,5.4,CHI,15,2021,WR,71.0,3.0,3.0,13.0,4.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,0.6%,CHI,WR
Jalen Reagor,1.9,22.6,0.2,0.3,2.4,0.0,0.0,5.4,LAC,15,2021,WR,41.0,3.0,3.0,57.0,19.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,8.7,0.0%,LAC,WR
Ben Skowronek,1.9,23.5,0.1,0.0,0.1,0.0,0.0,5.1,PIT,15,2021,WR,43.0,4.0,5.0,42.0,10.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,8.2,0.0%,PIT,WR
Olamide Zaccheaus,1.8,23.9,0.1,0.0,0.1,0.0,0.0,5.1,CHI,15,2021,WR,50.0,2.0,2.0,53.0,26.5,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,0.9%,CHI,WR
Lil'Jordan Humphrey,1.6,22.3,0.1,0.0,0.1,0.0,0.0,4.7,NYG,15,2021,WR,,,,,,,,,,,,,,,,,,
Demarcus Robinson,1.7,20.2,0.2,0.0,0.0,0.0,0.0,4.7,SF,15,2021,WR,146.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8%,SF,WR
Cedrick Wilson Jr.,1.7,21.1,0.1,0.1,0.2,0.0,0.0,4.7,NO,15,2021,WR,,,,,,,,,,,,,,,,,,
Jauan Jennings,1.6,19.9,0.2,0.0,0.1,0.0,0.0,4.5,SF,15,2021,WR,22.0,3.0,6.0,28.0,9.3,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,79.8%,SF,WR
Joshua Palmer,1.5,18.6,0.1,0.0,0.3,0.0,0.0,4.3,BUF,15,2021,WR,91.0,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,16.9%,BUF,WR
KhaDarel Hodge,1.5,18.2,0.1,0.0,0.0,0.0,0.0,3.9,ATL,15,2021,WR,,,,,,,,,,,,,,,,,,
Juwan Johnson,1.3,14.2,0.2,0.0,0.0,0.0,0.0,3.9,NO,15,2021,WR,,,,,,,,,,,,,,,,,,
Ihmir Smith-Marsette,1.2,14.8,0.1,0.0,0.1,0.0,0.0,3.4,NYG,15,2021,WR,47.0,1.0,2.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.7,7.7,0.6%,NYG,WR
D.J. Montgomery,1.2,15.2,0.1,0.0,0.0,0.0,0.0,3.1,IND,15,2021,WR,,,,,,,,,,,,,,,,,,
Phillip Dorsett II,1.0,13.3,0.1,0.3,1.7,0.0,0.0,2.9,LV,15,2021,WR,57.0,2.0,3.0,43.0,21.5,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,0.0%,LV,WR
Dyami Brown,1.1,13.6,0.1,0.0,0.1,0.0,0.0,2.8,JAC,15,2021,WR,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.6%,JAC,WR
Terrace Marshall Jr.,1.0,11.4,0.0,0.0,0.0,0.0,0.0,2.4,PHI,15,2021,WR,116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,PHI,WR
Malik Taylor,0.9,10.5,0.1,0.0,0.0,0.0,0.0,2.3,DET,15,2021,WR,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,DET,WR
Ashton Dulin,0.8,10.6,0.1,0.0,0.1,0.0,0.0,2.3,IND,15,2021,WR,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,0.0,1.0,3.9,3.9,0.1%,IND,WR
Tom Kennedy,0.9,10.7,0.1,0.0,0.0,0.0,0.0,2.3,DET,15,2021,WR,,,,,,,,,,,,,,,,,,
Dez Fitzpatrick,0.8,9.5,0.1,0.0,0.0,0.0,0.0,2.1,LAC,15,2021,WR,,,,,,,,,,,,,,,,,,
Scotty Miller,0.6,8.0,0.1,0.0,0.2,0.0,0.0,1.7,PIT,15,2021,WR,75.0,2.0,3.0,18.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.1%,PIT,WR
Miles Boykin,0.7,8.2,0.0,0.0,0.0,0.0,0.0,1.7,CHI,15,2021,WR,,,,,,,,,,,,,,,,,,
Collin Johnson,0.5,6.7,0.0,0.0,0.0,0.0,0.0,1.3,LV,15,2021,WR,89.0,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,2.6,0.0%,LV,WR
Trent Sherfield Sr.,0.5,6.2,0.0,0.0,0.0,0.0,0.0,1.3,DEN,15,2021,WR,139.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,DEN,WR
Chris Moore,0.5,5.4,0.0,0.0,0.0,0.0,0.0,1.2,WAS,15,2021,WR,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,WAS,WR
Tylan Wallace,0.3,4.2,0.0,0.0,0.1,0.0,0.0,0.8,BAL,15,2021,WR,105.0,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.6%,BAL,WR
Simi Fehoko,0.3,3.9,0.0,0.0,0.2,0.0,0.0,0.8,ARI,15,2021,WR,,,,,,,,,,,,,,,,,,
Gunner Olszewski,0.2,4.2,0.0,0.0,0.5,0.0,0.0,0.7,NYG,15,2021,WR,124.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,NYG,WR
James Proche II,0.1,2.8,0.0,0.0,0.2,0.0,0.0,0.6,TEN,15,2021,WR,100.0,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.0%,TEN,WR
Cooper Kupp,7.9,106.6,0.8,0.1,0.5,0.0,0.1,23.3,SEA,16,2021,WR,11.0,10.0,13.0,109.0,10.9,37.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,21.3,21.3,83.1%,SEA,WR
Davante Adams,7.9,104.0,0.8,0.0,0.1,0.0,0.1,23.1,LAR,16,2021,WR,2.0,10.0,13.0,114.0,11.4,33.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,33.4,33.4,96.5%,LAR,WR
Keenan Allen,7.6,89.7,0.7,0.0,0.1,0.0,0.1,20.5,LAC,16,2021,WR,60.0,4.0,6.0,35.0,8.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,39.0%,LAC,WR
Tyreek Hill,6.8,88.9,0.7,0.7,4.4,0.0,0.1,20.3,MIA,16,2021,WR,85.0,2.0,2.0,19.0,9.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,98.3%,MIA,WR
Justin Jefferson,6.3,87.9,0.6,0.3,1.2,0.0,0.1,19.0,MIN,16,2021,WR,13.0,8.0,12.0,116.0,14.5,34.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.6,19.6,99.5%,MIN,WR
Diontae Johnson,7.1,82.1,0.5,0.5,3.1,0.0,0.1,18.6,CLE,16,2021,WR,23.0,6.0,9.0,51.0,8.5,18.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,15.1,15.1,7.7%,CLE,WR
Stefon Diggs,6.1,76.7,0.6,0.0,0.2,0.0,0.1,17.0,NE,16,2021,WR,10.0,7.0,13.0,85.0,12.1,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.5,21.5,83.8%,NE,WR
Deebo Samuel Sr.,4.2,63.0,0.3,4.9,31.3,0.3,0.1,16.9,WAS,16,2021,WR,5.0,9.0,11.0,159.0,17.7,56.0,2.0,0.0,5.0,32.0,0.0,0.0,1.0,28.1,28.1,83.6%,WAS,WR
Tyler Lockett,5.3,72.9,0.6,0.0,0.0,0.0,0.1,16.0,TEN,16,2021,WR,69.0,3.0,6.0,30.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,10.4%,TEN,WR
Hunter Renfrow,6.8,74.6,0.3,0.2,1.1,0.0,0.1,15.9,CAR,16,2021,WR,31.0,3.0,3.0,40.0,13.3,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,1.9%,CAR,WR
CeeDee Lamb,5.3,68.4,0.5,0.5,3.2,0.0,0.0,15.7,DAL,16,2021,WR,46.0,4.0,5.0,66.0,16.5,25.0,2.0,0.0,1.0,-2.0,0.0,0.0,1.0,10.4,10.4,99.4%,DAL,WR
Ja'Marr Chase,4.7,70.1,0.6,0.6,2.4,0.0,0.1,15.5,CIN,16,2021,WR,14.0,7.0,10.0,125.0,17.9,22.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.5,19.5,99.6%,CIN,WR
DJ Moore,5.5,71.5,0.4,0.3,2.0,0.0,0.1,15.3,CHI,16,2021,WR,45.0,5.0,12.0,55.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,93.8%,CHI,WR
A.J. Brown,5.0,68.8,0.5,0.2,1.1,0.0,0.0,15.2,PHI,16,2021,WR,3.0,11.0,16.0,145.0,13.2,42.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,31.5,31.5,99.3%,PHI,WR
Tee Higgins,4.9,71.1,0.5,0.1,0.5,0.0,0.1,15.0,CIN,16,2021,WR,1.0,12.0,13.0,194.0,16.2,52.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,43.4,43.4,98.3%,CIN,WR
Russell Gage Jr.,5.6,65.2,0.5,0.1,0.2,0.0,0.1,14.8,SF,16,2021,WR,71.0,4.0,5.0,39.0,9.8,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.9,5.9,0.0%,SF,WR
Amon-Ra St. Brown,5.9,61.2,0.4,0.3,1.6,0.0,0.1,14.7,DET,16,2021,WR,6.0,9.0,11.0,91.0,10.1,24.0,2.0,1.0,2.0,19.0,0.0,0.0,1.0,26.0,26.0,99.6%,DET,WR
Christian Kirk,5.1,64.7,0.5,0.1,0.7,0.0,0.1,14.6,HOU,16,2021,WR,38.0,7.0,9.0,48.0,6.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,30.0%,HOU,WR
Michael Pittman Jr.,5.1,63.2,0.5,0.3,2.0,0.0,0.0,14.3,IND,16,2021,WR,19.0,8.0,12.0,82.0,10.3,20.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,16.5,16.5,65.1%,IND,WR
Jaylen Waddle,6.2,63.9,0.3,0.1,0.4,0.0,0.1,14.2,MIA,16,2021,WR,8.0,10.0,12.0,92.0,9.2,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25.2,25.2,89.3%,MIA,WR
