Unnamed: 0_level_0_Rank,Player,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,FPTS,MISC_FPTS/G,MISC_ROST,Team,Week,Year,Position
13,Mark Andrews,5,8,67,13.4,24,1,0,0,0,0,0,1,11.7,11.7,94.0%,BAL,4,2021,te
14,Jonnu Smith,3,5,14,4.7,12,0,1,0,0,0,0,1,10.4,10.4,62.9%,PIT,4,2021,te
15,Juwan Johnson,2,3,20,10.0,15,0,1,0,0,0,0,1,10.0,10.0,8.9%,NO,4,2021,te
16,Donald Parham Jr.,2,3,17,8.5,13,0,1,0,0,0,0,1,9.7,9.7,1.0%,PIT,4,2021,te
17,Ross Dwelley,1,1,21,21.0,21,1,1,0,0,0,0,1,9.1,9.1,0.0%,SF,4,2021,te
18,Kyle Pitts Sr.,4,9,50,12.5,15,0,0,0,0,0,0,1,9.0,9.0,63.1%,ATL,4,2021,te
19,Blake Jarwin,1,3,18,18.0,18,0,1,0,0,0,0,1,8.8,8.8,4.0%,FA,4,2021,te
20,T.J. Hockenson,4,8,42,10.5,22,1,0,0,0,0,0,1,8.2,8.2,95.6%,MIN,4,2021,te
21,George Kittle,4,10,40,10.0,18,0,0,0,0,0,0,1,8.0,8.0,99.2%,SF,4,2021,te
22,Tyler Higbee,4,6,36,9.0,18,0,0,0,0,0,0,1,7.6,7.6,8.1%,LAR,4,2021,te
23,Evan Engram,5,6,27,5.4,8,0,0,1,-3,0,0,1,7.4,7.4,88.0%,DEN,4,2021,te
24,Hayden Hurst,4,4,29,7.3,12,0,0,0,0,0,0,1,6.9,6.9,1.3%,FA,4,2021,te
25,Travis Kelce,4,6,23,5.8,10,0,0,0,0,0,0,1,6.3,6.3,96.2%,KC,4,2021,te
26,Tyler Conklin,4,6,18,4.5,14,0,0,0,0,0,0,1,5.8,5.8,5.7%,LAC,4,2021,te
27,Anthony Firkser,3,5,23,7.7,10,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,4,2021,te
28,Dan Arnold,2,2,29,14.5,17,0,0,0,0,0,0,1,4.9,4.9,0.0%,FA,4,2021,te
29,Cameron Brate,2,6,29,14.5,18,0,0,0,0,0,0,1,4.9,4.9,2.0%,FA,4,2021,te
30,Ian Thomas,3,3,15,5.0,9,0,0,0,0,0,0,1,4.5,4.5,0.1%,LV,4,2021,te
31,MyCole Pruitt,1,1,14,14.0,14,0,0,0,0,0,0,1,4.4,4.4,1.0%,FA,4,2021,te
32,Stephen Anderson,1,1,34,34.0,34,1,0,0,0,0,0,1,4.4,4.4,0.0%,FA,4,2021,te
33,Kyle Rudolph,2,3,24,12.0,20,1,0,0,0,0,0,1,4.4,4.4,1.0%,FA,4,2021,te
34,Ricky Seals-Jones,2,4,19,9.5,16,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,4,2021,te
35,David Njoku,2,2,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,90.6%,CLE,4,2021,te
36,Jack Doyle,1,1,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,2.0%,FA,4,2021,te
37,Eric Ebron,2,2,8,4.0,4,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,4,2021,te
38,Robert Tonyan,2,7,8,4.0,6,0,0,0,0,0,0,1,2.8,2.8,0.0%,KC,4,2021,te
39,Durham Smythe,2,2,6,3.0,4,0,0,0,0,0,0,1,2.6,2.6,0.6%,CHI,4,2021,te
40,Will Dissly,2,2,5,2.5,3,0,0,0,0,0,0,1,2.5,2.5,3.4%,LAC,4,2021,te
41,Tommy Hudson,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,4,2021,te
42,Albert Okwuegbunam Jr.,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,LV,4,2021,te
43,Austin Hooper,1,5,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,2.4%,NE,4,2021,te
44,Pat Freiermuth,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,23.9%,PIT,4,2021,te
45,Zach Gentry,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,4,2021,te
46,Johnny Mundt,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,JAC,4,2021,te
47,Ryan Griffin,1,4,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,4,2021,te
48,Chris Manhertz,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,NYG,4,2021,te
49,Luke Farrell,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.6%,SF,4,2021,te
50,Marcedes Lewis,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,4,2021,te
51,Cole Kmet,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,10.3%,CHI,4,2021,te
52,Pharaoh Brown,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,MIA,4,2021,te
53,Jacob Hollister,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,1.0%,FA,4,2021,te
54,Kylen Granson,1,2,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.7%,PHI,4,2021,te
55,Adam Trautman,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.7%,DEN,4,2021,te
56,Harrison Bryant,1,2,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,PHI,4,2021,te
57,Tommy Tremble,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,CAR,4,2021,te
58,Noah Gray,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,6.9%,KC,4,2021,te
59,Josiah Deguara,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,4,2021,te
60,Feleipe Franks,0,0,0,0.0,0,0,0,1,3,0,0,1,0.0,0.0,0.0%,ATL,4,2021,te
61,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
62,Taysom Hill,2,2,26,13.0,15,0,0,6,28,2,0,1,0.0,0.0,6.7%,NO,4,2021,te
63,Colin Thompson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
64,O.J. Howard,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
65,Garrett Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
66,Adam Shaheen,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
67,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,SEA,4,2021,te
68,Jeremy Sprinkle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
69,Cethan Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
70,Josh Oliver,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,MIN,4,2021,te
71,N'Keal Harry,1,1,10,10.0,10,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
72,Trevon Wesco,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
73,Jody Fortson Jr.,1,1,2,2.0,2,0,1,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
74,Codey McElroy,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
75,Tyler Kroft,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
76,Geoff Swaim,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
77,J.P. Holtz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021,te
78,Jordan Akins,1,1,4,4.0,4,0,0,1,3,0,1,1,-0.3,-0.3,1.0%,FA,4,2021,te
1,Mark Andrews,11,13,147,13.4,28,2,2,0,0,0,0,1,41.7,41.7,94.0%,BAL,5,2021,te
2,David Njoku,7,7,149,21.3,71,3,1,0,0,0,0,1,27.9,27.9,90.6%,CLE,5,2021,te
3,Kyle Pitts Sr.,9,10,119,13.2,39,2,1,0,0,0,0,1,26.9,26.9,63.1%,ATL,5,2021,te
4,Dawson Knox,3,4,117,39.0,53,3,1,0,0,0,0,1,20.7,20.7,2.9%,BUF,5,2021,te
5,Hunter Henry,6,8,75,12.5,21,1,1,0,0,0,0,1,19.5,19.5,46.6%,NE,5,2021,te
6,Travis Kelce,6,10,57,9.5,15,0,1,0,0,0,0,1,17.7,17.7,96.2%,KC,5,2021,te
7,Dalton Schultz,6,8,79,13.2,30,1,0,0,0,0,0,1,13.9,13.9,12.1%,HOU,5,2021,te
8,Donald Parham Jr.,2,2,29,14.5,22,1,1,0,0,0,0,1,12.9,12.9,1.0%,PIT,5,2021,te
9,Hayden Hurst,4,5,40,10.0,17,0,1,0,0,0,1,1,12.0,12.0,1.3%,FA,5,2021,te
10,Dan Arnold,6,8,64,10.7,18,0,0,0,0,0,1,1,10.4,10.4,0.0%,FA,5,2021,te
11,Evan Engram,4,4,55,13.8,18,0,0,0,0,0,0,1,9.5,9.5,88.0%,DEN,5,2021,te
12,Tyler Higbee,2,2,14,7.0,13,0,1,0,0,0,0,1,9.4,9.4,8.1%,LAR,5,2021,te
13,Tommy Tremble,2,4,12,6.0,7,0,1,0,0,0,0,1,9.2,9.2,0.6%,CAR,5,2021,te
14,Ricky Seals-Jones,5,9,41,8.2,16,0,0,0,0,0,0,1,9.1,9.1,0.0%,FA,5,2021,te
15,Darren Waller,4,8,45,11.3,29,1,0,0,0,0,0,1,8.5,8.5,20.1%,MIA,5,2021,te
16,MyCole Pruitt,1,1,14,14.0,14,0,1,0,0,0,0,1,8.4,8.4,1.0%,FA,5,2021,te
17,Mike Gesicki,4,7,43,10.8,23,1,0,0,0,0,0,1,8.3,8.3,19.3%,CIN,5,2021,te
18,Antony Auclair,1,1,11,11.0,11,0,1,0,0,0,0,1,8.1,8.1,0.0%,FA,5,2021,te
19,Mo Alie-Cox,3,4,50,16.7,24,1,0,0,0,0,0,1,8.0,8.0,0.6%,IND,5,2021,te
20,Ian Thomas,4,5,40,10.0,24,1,0,0,0,0,0,1,8.0,8.0,0.1%,LV,5,2021,te
21,Jesper Horsted,1,1,2,2.0,2,0,1,0,0,0,0,1,7.2,7.2,0.0%,FA,5,2021,te
22,Jacob Hollister,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,1.0%,FA,5,2021,te
23,Anthony Firkser,3,4,33,11.0,14,0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,5,2021,te
24,Adam Trautman,2,2,43,21.5,32,1,0,0,0,0,0,1,6.3,6.3,0.7%,DEN,5,2021,te
25,Lee Smith,3,3,30,10.0,22,1,0,0,0,0,0,1,6.0,6.0,0.0%,FA,5,2021,te
26,Marcedes Lewis,2,2,34,17.0,20,1,0,0,0,0,0,1,5.4,5.4,0.0%,FA,5,2021,te
27,Jonnu Smith,2,2,27,13.5,23,1,0,1,5,0,0,1,5.2,5.2,62.9%,PIT,5,2021,te
28,Noah Fant,3,4,20,6.7,9,0,0,0,0,0,0,1,5.0,5.0,6.4%,CIN,5,2021,te
29,Will Dissly,2,4,29,14.5,21,1,0,0,0,0,0,1,4.9,4.9,3.4%,LAC,5,2021,te
30,Dallas Goedert,2,3,28,14.0,20,1,0,0,0,0,0,1,4.8,4.8,76.9%,PHI,5,2021,te
31,Tyler Conklin,2,3,25,12.5,16,0,0,0,0,0,0,1,4.5,4.5,5.7%,LAC,5,2021,te
32,Ross Dwelley,2,2,25,12.5,13,0,0,0,0,0,0,1,4.5,4.5,0.0%,SF,5,2021,te
33,Durham Smythe,2,3,23,11.5,21,1,0,0,0,0,0,1,4.3,4.3,0.6%,CHI,5,2021,te
34,T.J. Hockenson,2,3,22,11.0,14,0,0,0,0,0,0,1,4.2,4.2,95.6%,MIN,5,2021,te
35,Cole Kmet,2,4,22,11.0,14,0,0,0,0,0,0,1,4.2,4.2,10.3%,CHI,5,2021,te
36,Pharaoh Brown,2,4,22,11.0,15,0,0,0,0,0,0,1,4.2,4.2,0.1%,MIA,5,2021,te
37,Kylen Granson,2,2,19,9.5,15,0,0,0,0,0,0,1,3.9,3.9,0.7%,PHI,5,2021,te
38,O.J. Howard,2,3,19,9.5,10,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,5,2021,te
39,Jared Cook,1,3,29,29.0,29,1,0,0,0,0,0,1,3.9,3.9,0.0%,FA,5,2021,te
40,Jordan Akins,2,2,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,1.0%,FA,5,2021,te
41,C.J. Uzomah,2,2,16,8.0,9,0,0,0,0,0,0,1,3.6,3.6,0.0%,FA,5,2021,te
42,Adam Shaheen,2,2,15,7.5,10,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,5,2021,te
43,Josh Oliver,2,2,13,6.5,7,0,0,0,0,0,0,1,3.3,3.3,1.1%,MIN,5,2021,te
44,Eric Ebron,2,2,10,5.0,5,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2021,te
45,Drew Sample,2,4,9,4.5,6,0,0,0,0,0,0,1,2.9,2.9,0.6%,CIN,5,2021,te
46,Pat Freiermuth,2,2,7,3.5,4,0,0,0,0,0,0,1,2.7,2.7,23.9%,PIT,5,2021,te
47,Maxx Williams,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,5,2021,te
48,Kyle Rudolph,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,1.0%,FA,5,2021,te
49,Luke Farrell,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.6%,SF,5,2021,te
50,Zach Gentry,1,2,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,5,2021,te
51,Cameron Brate,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,2.0%,FA,5,2021,te
52,Austin Hooper,0,0,0,0.0,0,0,0,0,0,0,0,1,2.0,2.0,2.4%,NE,5,2021,te
53,Robert Tonyan,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,KC,5,2021,te
54,Zach Ertz,1,6,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,42.6%,WAS,5,2021,te
55,Ryan Griffin,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,5,2021,te
56,Charlie Woerner,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.1%,ATL,5,2021,te
57,Blake Bell,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,5,2021,te
58,Jack Doyle,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,2.0%,FA,5,2021,te
59,Tommy Sweeney,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,FA,5,2021,te
60,Colby Parkinson,1,2,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,1.1%,LAR,5,2021,te
61,Ben Ellefson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
62,Giovanni Ricci,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,5,2021,te
63,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
64,Juwan Johnson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,8.9%,NO,5,2021,te
65,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,5,2021,te
66,Harrison Bryant,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PHI,5,2021,te
67,Taysom Hill,1,2,11,11.0,11,0,0,0,0,0,0,1,0.0,0.0,6.7%,NO,5,2021,te
68,Garrett Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
69,Blake Jarwin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,FA,5,2021,te
70,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
71,Foster Moreau,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,NO,5,2021,te
72,Kaden Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
73,N'Keal Harry,1,2,9,9.0,9,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
74,Chris Herndon IV,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
75,Codey McElroy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
76,Geoff Swaim,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
77,Stephen Anderson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
78,Andrew DePaola,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,5,2021,te
79,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021,te
1,Noah Fant,9,11,97,10.8,26,2,1,0,0,0,0,1,24.7,24.7,6.4%,CIN,6,2021,te
2,Mike Gesicki,8,9,115,14.4,32,4,0,0,0,0,0,1,19.5,19.5,19.3%,CIN,6,2021,te
3,Travis Kelce,8,11,99,12.4,20,1,0,0,0,0,0,1,17.9,17.9,96.2%,KC,6,2021,te
4,Mark Andrews,5,6,68,13.6,21,1,1,0,0,0,0,1,17.8,17.8,94.0%,BAL,6,2021,te
5,O.J. Howard,6,7,49,8.2,15,0,1,0,0,0,0,1,16.9,16.9,0.0%,FA,6,2021,te
6,Ricky Seals-Jones,4,6,58,14.5,39,1,1,0,0,0,0,1,15.8,15.8,0.0%,FA,6,2021,te
7,T.J. Hockenson,8,11,74,9.3,33,1,0,0,0,0,0,1,15.4,15.4,95.6%,MIN,6,2021,te
8,Zach Ertz,4,6,29,7.3,16,0,1,0,0,0,0,1,12.9,12.9,42.6%,WAS,6,2021,te
9,Dalton Schultz,5,6,79,15.8,23,2,0,0,0,0,0,1,12.9,12.9,12.1%,HOU,6,2021,te
10,Pat Freiermuth,7,7,58,8.3,12,0,0,0,0,0,0,1,12.8,12.8,23.9%,PIT,6,2021,te
11,Jared Cook,4,7,25,6.3,11,0,1,0,0,0,0,1,12.5,12.5,0.0%,FA,6,2021,te
12,Darren Waller,5,5,59,11.8,33,1,0,0,0,0,0,1,10.9,10.9,20.1%,MIA,6,2021,te
13,Durham Smythe,5,6,59,11.8,25,1,0,0,0,0,0,1,10.9,10.9,0.6%,CHI,6,2021,te
14,Hunter Henry,2,2,25,12.5,20,1,1,0,0,0,0,1,10.5,10.5,46.6%,NE,6,2021,te
15,C.J. Uzomah,3,3,15,5.0,8,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,6,2021,te
16,Tyler Conklin,3,5,71,23.7,40,2,0,0,0,0,0,1,10.1,10.1,5.7%,LAC,6,2021,te
17,Mo Alie-Cox,1,3,28,28.0,28,1,1,0,0,0,0,1,9.8,9.8,0.6%,IND,6,2021,te
18,Eric Ebron,2,2,10,5.0,6,0,0,1,1,1,0,1,9.1,9.1,0.0%,FA,6,2021,te
19,Cole Kmet,4,5,49,12.3,21,1,0,1,0,0,0,1,8.9,8.9,10.3%,CHI,6,2021,te
20,Will Dissly,2,2,8,4.0,7,0,1,0,0,0,0,1,8.8,8.8,3.4%,LAC,6,2021,te
21,Tyler Higbee,5,5,36,7.2,10,0,0,0,0,0,0,1,8.6,8.6,8.1%,LAR,6,2021,te
22,Jordan Akins,4,6,41,10.3,13,0,0,0,0,0,0,1,8.1,8.1,1.0%,FA,6,2021,te
23,Dawson Knox,3,3,25,8.3,11,0,0,0,0,0,0,1,7.5,7.5,2.9%,BUF,6,2021,te
24,Chris Herndon IV,1,1,2,2.0,2,0,1,0,0,0,0,1,7.2,7.2,0.0%,FA,6,2021,te
25,Blake Jarwin,1,2,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,4.0%,FA,6,2021,te
26,Tommy Sweeney,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,FA,6,2021,te
27,Gerald Everett,2,3,40,20.0,41,1,0,0,0,0,0,1,6.0,6.0,1.4%,FA,6,2021,te
28,Cameron Brate,3,4,26,8.7,12,0,0,0,0,0,0,1,5.6,5.6,2.0%,FA,6,2021,te
29,Evan Engram,3,5,24,8.0,11,0,0,0,0,0,0,1,5.4,5.4,88.0%,DEN,6,2021,te
30,Eric Saubert,3,5,23,7.7,11,0,0,0,0,0,0,1,5.3,5.3,1.8%,SEA,6,2021,te
31,Ian Thomas,1,2,41,41.0,41,1,0,0,0,0,0,1,5.1,5.1,0.1%,LV,6,2021,te
32,Dan Arnold,2,5,27,13.5,19,0,0,0,0,0,0,1,4.7,4.7,0.0%,FA,6,2021,te
33,Kyle Rudolph,1,2,8,8.0,8,0,0,0,0,0,0,1,3.8,3.8,1.0%,FA,6,2021,te
34,Marcedes Lewis,2,2,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,0.0%,FA,6,2021,te
35,Luke Farrell,1,1,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,0.6%,SF,6,2021,te
36,Robert Tonyan,2,3,10,5.0,6,0,0,0,0,0,0,1,3.0,3.0,0.0%,KC,6,2021,te
37,Donald Parham Jr.,2,2,10,5.0,5,0,0,0,0,0,0,1,3.0,3.0,1.0%,PIT,6,2021,te
38,Pharaoh Brown,2,3,8,4.0,5,0,0,0,0,0,0,1,2.8,2.8,0.1%,MIA,6,2021,te
39,Chris Manhertz,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,NYG,6,2021,te
40,Foster Moreau,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.9%,NO,6,2021,te
41,Anthony Firkser,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,6,2021,te
42,Tommy Tremble,0,2,0,0.0,0,0,0,1,0,0,0,1,2.0,2.0,0.6%,CAR,6,2021,te
43,Jonnu Smith,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,62.9%,PIT,6,2021,te
44,Cethan Carter,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,6,2021,te
45,Geoff Swaim,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,6,2021,te
46,John Bates,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.6%,WAS,6,2021,te
47,David Njoku,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,90.6%,CLE,6,2021,te
48,Austin Hooper,1,3,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,2.4%,NE,6,2021,te
49,Josiah Deguara,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,ARI,6,2021,te
50,Josh Oliver,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,1.1%,MIN,6,2021,te
51,Stephen Anderson,1,2,-1,-1.0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%,FA,6,2021,te
52,Hunter Long,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,6,2021,te
53,Chris Myarick,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIA,6,2021,te
54,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,6,2021,te
55,Drew Sample,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,CIN,6,2021,te
56,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,6,2021,te
57,Jack Doyle,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,FA,6,2021,te
58,Darrell Daniels,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,6,2021,te
59,Jeremy Sprinkle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,6,2021,te
60,Jacob Hollister,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,6,2021,te
61,Jesper Horsted,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,6,2021,te
62,Jody Fortson Jr.,1,1,27,27.0,27,1,0,0,0,0,0,1,0.0,0.0,0.0%,FA,6,2021,te
63,MyCole Pruitt,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,6,2021,te
1,C.J. Uzomah,3,3,91,30.3,55,2,2,0,0,0,0,1,24.1,24.1,0.0%,FA,7,2021,te
2,Kyle Pitts Sr.,7,8,163,23.3,39,5,0,0,0,0,0,1,23.3,23.3,63.1%,ATL,7,2021,te
3,Mike Gesicki,7,8,85,12.1,27,1,1,0,0,0,0,1,21.5,21.5,19.3%,CIN,7,2021,te
4,Foster Moreau,6,6,60,10.0,21,1,1,0,0,0,0,1,18.0,18.0,0.9%,NO,7,2021,te
5,Robert Tonyan,4,5,63,15.8,25,2,1,0,0,0,0,1,16.3,16.3,0.0%,KC,7,2021,te
6,Zach Ertz,3,5,66,22.0,47,1,1,1,4,0,0,1,16.0,16.0,42.6%,WAS,7,2021,te
7,Travis Kelce,7,12,65,9.3,24,1,0,0,0,0,0,1,13.5,13.5,96.2%,KC,7,2021,te
8,Dallas Goedert,3,5,70,23.3,25,3,0,0,0,0,0,1,12.0,12.0,76.9%,PHI,7,2021,te
9,Mo Alie-Cox,3,3,25,8.3,11,0,1,0,0,0,0,1,11.5,11.5,0.6%,IND,7,2021,te
10,Ricky Seals-Jones,6,7,51,8.5,14,0,0,0,0,0,0,1,11.1,11.1,0.0%,FA,7,2021,te
11,T.J. Hockenson,6,9,48,8.0,21,1,0,0,0,0,0,1,10.8,10.8,95.6%,MIN,7,2021,te
12,MyCole Pruitt,2,3,27,13.5,22,1,1,0,0,0,0,1,10.7,10.7,1.0%,FA,7,2021,te
13,Evan Engram,6,8,44,7.3,18,0,0,0,0,0,0,1,10.4,10.4,88.0%,DEN,7,2021,te
14,Hunter Henry,2,4,23,11.5,22,1,1,0,0,0,0,1,10.3,10.3,46.6%,NE,7,2021,te
15,Tyler Higbee,5,8,46,9.2,16,0,0,0,0,0,0,1,9.6,9.6,8.1%,LAR,7,2021,te
16,Cole Kmet,5,6,43,8.6,22,1,0,0,0,0,0,1,9.3,9.3,10.3%,CHI,7,2021,te
17,Noah Fant,5,7,39,7.8,9,0,0,0,0,0,0,1,8.9,8.9,6.4%,CIN,7,2021,te
18,Mark Andrews,3,7,48,16.0,24,2,0,0,0,0,0,1,7.8,7.8,94.0%,BAL,7,2021,te
19,Jonnu Smith,2,5,52,26.0,28,2,0,1,5,0,0,1,7.7,7.7,62.9%,PIT,7,2021,te
20,Durham Smythe,3,4,37,12.3,18,0,0,0,0,0,0,1,6.7,6.7,0.6%,CHI,7,2021,te
21,Hayden Hurst,3,4,35,11.7,15,0,0,0,0,0,0,1,6.5,6.5,1.3%,FA,7,2021,te
